WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
733,SSD,NID_NGDP,South Sudan,Total investment,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.492,10.734,12.844,21.422,12.299,15.253,7.564,8.45,17.224,6.739,10.279,7.276,22.522,32.931,40.554
733,SSD,NGSD_NGDP,South Sudan,Gross national savings,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.276,-5.176,8.953,21.405,11.5,22.388,4.468,0.919,18.075,21.358,1.055,-5.884,10.702,17.142,25.746
733,SSD,PCPI,South Sudan,"Inflation, average consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,109.546,158.926,158.864,161.495,246.786,"1,184.20","3,408.74","6,255.09","9,456.85","12,017.75","15,990.26","20,284.53","24,199.54","27,602.71","30,894.83"
733,SSD,PCPIPCH,South Sudan,"Inflation, average consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45.078,-0.039,1.656,52.813,379.849,187.852,83.502,51.187,27.08,33.055,26.856,19.3,14.063,11.927
733,SSD,PCPIE,South Sudan,"Inflation, end of period consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,135.443,169.628,154.723,170.01,356.777,"2,068.36","4,502.21","6,305.98","8,198.96","9,838.76","12,183.96","14,288.37","15,803.55","18,016.05","20,177.97"
733,SSD,PCPIEPCH,South Sudan,"Inflation, end of period consumer prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25.239,-8.787,9.88,109.856,479.735,117.67,40.064,30.019,20,23.836,17.272,10.604,14,12
733,SSD,FLIBOR6,South Sudan,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,TM_RPCH,South Sudan,Volume of imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,TMG_RPCH,South Sudan,Volume of Imports of goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,TX_RPCH,South Sudan,Volume of exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,TXG_RPCH,South Sudan,Volume of exports of goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,LUR,South Sudan,Unemployment rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,LE,South Sudan,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,LP,South Sudan,Population,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.449,10.818,11.177,11.531,11.882,12.231,12.585,12.976,13.378,13.779,14.179,14.59,15.013,15.448,15.896
733,SSD,GGR,South Sudan,General government revenue,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.241,5.587,9.641,12.097,9.362,48.447,144.05,256.513,303.872,234.682,319.389,412.93,510.053,623.257,745.289
733,SSD,GGR_NGDP,South Sudan,General government revenue,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25.646,16.808,21.865,26.657,17.705,29.473,36.272,38.847,38.965,32.227,32.221,32.784,33.2,33.561,34.707
733,SSD,GGX,South Sudan,General government total expenditure,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.86,10.509,11.171,16.216,18.378,73.26,131.116,214.755,301.194,248.428,314.814,371.311,472.349,563.861,689.708
733,SSD,GGX_NGDP,South Sudan,General government total expenditure,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21.034,31.618,25.336,35.733,34.757,44.569,33.015,32.523,38.622,34.115,31.759,29.48,30.745,30.363,32.119
733,SSD,GGXCNL,South Sudan,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.381,-4.922,-1.53,-4.118,-9.016,-24.813,12.934,41.758,2.678,-13.745,4.575,41.619,37.704,59.396,55.581
733,SSD,GGXCNL_NGDP,South Sudan,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.612,-14.81,-3.47,-9.075,-17.052,-15.096,3.257,6.324,0.343,-1.888,0.461,3.304,2.454,3.198,2.588
733,SSD,GGSB,South Sudan,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,GGSB_NPGDP,South Sudan,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,GGXONLB,South Sudan,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.381,-4.922,-1.509,-3.811,-8.668,-24.449,13.996,45.266,11.443,-0.729,15.415,54.833,51.104,72.188,69.165
733,SSD,GGXONLB_NGDP,South Sudan,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.612,-14.81,-3.422,-8.398,-16.393,-14.874,3.524,6.855,1.467,-0.1,1.555,4.353,3.326,3.887,3.221
733,SSD,GGXWDN,South Sudan,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,GGXWDN_NGDP,South Sudan,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,SSD,GGXWDG,South Sudan,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,2.96,7.755,17.112,31.391,187.797,258.97,318.196,510.239,522.396,562.515,598.252,625.927,686.196,758.723
733,SSD,GGXWDG_NGDP,South Sudan,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,8.906,17.587,37.707,59.367,114.25,65.209,48.189,65.427,71.737,56.748,47.498,40.742,36.951,35.333
733,SSD,NGDP_FY,South Sudan,"Gross domestic product corresponding to fiscal year, current prices",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,51.63,33.237,44.093,45.381,52.876,164.374,397.138,660.315,779.855,728.213,991.257,"1,259.53","1,536.33","1,857.06","2,147.36"
733,SSD,BCA,South Sudan,Current account balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.125,-1.793,-0.581,-0.003,-0.118,0.25,-0.108,-0.351,0.042,0.611,-0.422,-0.655,-0.627,-0.895,-0.859
733,SSD,BCA_NGDPD,South Sudan,Current account balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.182,-15.911,-3.89,-0.018,-0.799,7.135,-3.097,-7.531,0.851,14.62,-9.224,-13.159,-11.821,-15.789,-14.808
184,ESP,NGDP_R,Spain,"Gross domestic product, constant prices",633.911,658.295,674.92,680.661,671.719,687.401,715.737,733.067,761.403,795.428,833.173,875.273,909.728,934.54,962.423,992.433,"1,028.72","1,070.94","1,109.51","1,119.37","1,077.19","1,078.99","1,070.21","1,038.56","1,023.63","1,037.77","1,077.59","1,110.22","1,142.35","1,169.24","1,192.35","1,039.37","1,113.73","1,163.45","1,202.67","1,235.87","1,253.79"
184,ESP,NGDP_RPCH,Spain,"Gross domestic product, constant prices",5.004,3.847,2.525,0.851,-1.314,2.335,4.122,2.421,3.865,4.469,4.745,5.053,3.936,2.727,2.984,3.118,3.656,4.104,3.602,0.889,-3.769,0.168,-0.814,-2.958,-1.437,1.382,3.837,3.028,2.895,2.354,1.977,-12.83,7.154,4.464,3.371,2.76,1.45
184,ESP,NGDP,Spain,"Gross domestic product, current prices",293.242,326.919,358.833,386.39,402.72,426.949,459.685,487.078,517.983,554.548,596.126,647.851,700.993,749.552,802.266,859.437,927.357,"1,003.82","1,075.54","1,109.54","1,069.32","1,072.71","1,063.76","1,031.10","1,020.35","1,032.16","1,077.59","1,113.84","1,161.88","1,202.19","1,245.33","1,091.24","1,179.85","1,249.65","1,312.90","1,371.74","1,415.85"
184,ESP,NGDPD,Spain,"Gross domestic product, current prices",412.59,535.652,576.446,630.122,529.319,531.137,613.946,640.026,589.376,618.414,635.968,598.628,627.834,708.256,907.264,"1,068.57","1,154.35","1,260.47","1,474.18","1,631.69","1,489.85","1,423.27","1,480.45","1,325.58","1,355.16","1,371.58","1,195.72","1,232.57","1,312.09","1,420.38","1,394.27","1,247.46","1,450.88","1,552.03","1,638.66","1,715.14","1,771.81"
184,ESP,PPPGDP,Spain,"Gross domestic product, current prices",551.905,594.584,630.218,650.064,656.724,686.405,729.686,761.038,804.086,849.474,902.633,969.438,"1,029.70","1,074.52","1,127.13","1,193.56","1,275.74","1,368.28","1,455.66","1,497.15","1,451.71","1,471.09","1,489.60","1,483.65","1,512.07","1,558.31","1,621.51","1,733.04","1,843.95","1,932.66","2,006.05","1,773.36","1,942.21","2,065.01","2,173.31","2,276.00","2,354.20"
184,ESP,NGDP_D,Spain,"Gross domestic product, deflator",46.259,49.662,53.167,56.767,59.954,62.111,64.225,66.444,68.03,69.717,71.549,74.017,77.055,80.205,83.359,86.599,90.147,93.733,96.938,99.122,99.27,99.418,99.398,99.282,99.679,99.459,100,100.327,101.709,102.818,104.443,104.99,105.936,107.409,109.165,110.994,112.925
184,ESP,NGDPRPC,Spain,"Gross domestic product per capita, constant prices","16,233.98","16,828.93","17,208.28","17,297.48","17,017.27","17,367.76","18,041.42","18,435.59","19,097.78","19,881.55","20,717.98","21,582.70","22,315.83","22,560.61","22,808.27","23,155.67","23,560.68","24,141.65","24,527.23","24,343.12","23,231.44","23,172.95","22,898.88","22,207.29","21,969.48","22,339.24","23,218.84","23,927.56","24,615.51","25,172.39","25,649.49","22,355.84","23,933.14","24,894.38","25,628.55","26,235.36","26,520.54"
184,ESP,NGDPRPPPPC,Spain,"Gross domestic product per capita, constant prices","26,204.39","27,164.73","27,777.06","27,921.06","27,468.74","28,034.50","29,121.90","29,758.16","30,827.04","32,092.18","33,442.31","34,838.12","36,021.51","36,416.64","36,816.40","37,377.17","38,030.92","38,968.70","39,591.10","39,293.92","37,499.47","37,405.05","36,962.66","35,846.32","35,462.45","36,059.30","37,479.14","38,623.12","39,733.60","40,632.49","41,402.61","36,086.10","38,632.13","40,183.74","41,368.82","42,348.30","42,808.64"
184,ESP,NGDPPC,Spain,"Gross domestic product per capita, current prices","7,509.71","8,357.51","9,149.08","9,819.23","10,202.46","10,787.22","11,587.17","12,249.33","12,992.24","13,860.80","14,823.47","15,974.87","17,195.51","18,094.84","19,012.74","20,052.58","21,239.16","22,628.75","23,776.17","24,129.29","23,061.88","23,038.05","22,760.98","22,047.86","21,899.06","22,218.39","23,218.84","24,005.68","25,036.24","25,881.85","26,789.13","23,471.43","25,353.89","26,738.81","27,977.50","29,119.71","29,948.39"
184,ESP,NGDPDPC,Spain,"Gross domestic product per capita, current prices","10,566.13","13,693.64","14,697.50","16,013.16","13,409.70","13,419.62","15,475.61","16,095.75","14,782.95","15,457.11","15,814.19","14,761.11","15,400.91","17,097.92","21,501.07","24,932.13","26,438.03","28,414.13","32,588.56","35,484.39","32,131.38","30,566.88","31,676.69","28,344.78","29,084.96","29,524.76","25,764.22","26,564.63","28,272.99","30,579.15","29,993.06","26,831.63","31,178.18","33,208.72","34,919.32","36,409.50","37,477.78"
184,ESP,PPPPC,Spain,"Gross domestic product per capita, current prices","14,133.88","15,200.20","16,068.52","16,519.93","16,637.37","17,342.61","18,393.04","19,139.04","20,168.38","21,232.42","22,445.17","23,904.64","25,258.71","25,939.78","26,711.52","27,848.44","29,218.09","30,844.62","32,179.13","32,558.75","31,308.77","31,593.85","31,872.36","31,724.63","32,452.66","33,544.36","34,938.58","37,350.76","39,733.60","41,608.07","43,153.55","38,143.19","41,736.48","44,185.09","46,312.56","48,315.67","49,796.77"
184,ESP,NGAP_NPGDP,Spain,Output gap in percent of potential GDP,1.504,2.505,2.268,0.427,-3.457,-3.707,-2.279,-3.867,-2.936,-1.66,-0.63,0.493,1.385,1.366,1.539,1.948,2.899,4.079,4.825,3.272,-2.126,-2.937,-4.251,-7.353,-8.75,-7.588,-4.583,-2.576,-0.875,0.17,0.636,-10.044,-5.286,n/a,n/a,n/a,n/a
184,ESP,PPPSH,Spain,Gross domestic product based on purchasing-power-parity (PPP) share of world total,2.169,2.164,2.166,1.967,1.903,1.891,1.899,1.873,1.871,1.902,1.926,1.931,1.959,1.957,1.936,1.897,1.876,1.854,1.823,1.788,1.727,1.643,1.565,1.483,1.441,1.431,1.459,1.503,1.517,1.502,1.491,1.362,1.389,1.393,1.388,1.377,1.35
184,ESP,PPPEX,Spain,Implied PPP conversion rate,0.531,0.55,0.569,0.594,0.613,0.622,0.63,0.64,0.644,0.653,0.66,0.668,0.681,0.698,0.712,0.72,0.727,0.734,0.739,0.741,0.737,0.729,0.714,0.695,0.675,0.662,0.665,0.643,0.63,0.622,0.621,0.615,0.607,0.605,0.604,0.603,0.601
184,ESP,NID_NGDP,Spain,Total investment,25.41,25.683,24.954,22.979,20.989,20.906,21.978,21.787,22.15,23.54,25.211,26.64,26.459,26.684,27.503,28.285,29.387,30.565,30.442,28.455,23.303,22.303,20.572,18.436,17.216,17.902,18.996,18.753,19.428,20.375,20.849,20.271,20.8,20.856,21.049,21.473,21.286
184,ESP,NGSD_NGDP,Spain,Gross national savings,21.898,21.552,20.718,18.88,19.289,19.051,21.004,20.894,21.379,21.673,21.594,22.33,22.084,22.954,23.62,22.803,22.133,21.714,21.01,19.551,19.215,18.648,17.848,18.522,19.254,19.601,21.022,21.929,22.104,22.312,22.821,20.81,21.727,22.129,23.055,23.743,23.104
184,ESP,PCPI,Spain,"Inflation, average consumer prices",45.257,48.299,51.166,54.821,57.326,60.031,62.837,65.098,66.32,67.489,68.998,71.402,73.965,76.261,78.579,80.967,83.694,86.636,89.051,92.68,92.414,94.077,97.084,99.458,100.859,100.707,100.203,100,101.956,103.664,104.389,104.153,104.976,106.434,108.122,109.877,111.739
184,ESP,PCPIPCH,Spain,"Inflation, average consumer prices",6.791,6.722,5.934,7.145,4.569,4.718,4.674,3.599,1.877,1.764,2.235,3.484,3.59,3.104,3.039,3.039,3.368,3.515,2.787,4.076,-0.288,1.8,3.196,2.446,1.409,-0.151,-0.5,-0.203,1.956,1.675,0.7,-0.226,0.79,1.389,1.586,1.623,1.694
184,ESP,PCPIE,Spain,"Inflation, end of period consumer prices",47.137,50.221,52.995,55.835,58.586,61.126,63.767,65.854,67.091,68.002,69.892,72.692,74.66,77.673,79.696,82.268,85.341,87.616,91.314,92.622,93.358,96.148,98.434,101.257,101.512,100.455,100.472,102.049,103.184,104.405,105.228,104.902,105.748,107.473,109.174,110.959,112.836
184,ESP,PCPIEPCH,Spain,"Inflation, end of period consumer prices",6.893,6.542,5.524,5.36,4.926,4.336,4.32,3.273,1.879,1.358,2.778,4.007,2.707,4.036,2.605,3.227,3.735,2.666,4.221,1.432,0.795,2.988,2.378,2.868,0.252,-1.041,0.017,1.57,1.112,1.183,0.788,-0.309,0.806,1.632,1.582,1.635,1.692
184,ESP,FLIBOR6,Spain,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,ESP,TM_RPCH,Spain,Volume of imports of goods and services,17.712,9.624,10.339,6.823,-5.224,11.447,11.275,8.822,13.272,14.845,13.657,10.822,3.653,3.677,6.034,9.664,6.963,8.214,8.237,-5.506,-18.301,6.2,-0.595,-5.834,-0.216,6.798,5.078,2.65,6.644,3.284,1.229,-22.336,10.58,11.68,4.453,2.829,3.051
184,ESP,TMG_RPCH,Spain,Volume of Imports of goods,17.804,9.043,11.537,5.903,-7.115,15.485,13.227,8.086,13.429,14.618,13.2,10.268,3.289,4.107,6.769,10.562,6.758,7.869,9.287,-6.029,-19.256,8.195,-0.502,-5.728,0.611,6.597,5.075,1.718,6.506,1.922,-0.101,-19.789,10.795,10.942,3.447,1.68,2.363
184,ESP,TX_RPCH,Spain,Volume of exports of goods and services,1.428,4.694,8.252,7.503,7.839,16.67,8.31,10.318,14.99,8.018,7.479,10.244,3.938,1.431,3.565,4.306,1.89,4.73,7.599,-0.907,-10.839,9.064,8.176,0.93,4.384,4.523,4.316,5.372,5.612,2.194,2.561,-25.495,10.072,12.873,7.156,4.471,3.904
184,ESP,TXG_RPCH,Spain,Volume of exports of goods,5.83,10.437,11.318,7.057,10.362,20.272,9.519,10.69,16.415,6.729,6.217,10.126,3.388,2.879,4.835,5.846,0.088,3.475,10.08,-0.978,-11.429,11.753,8.773,0.926,6.291,3.843,3.91,4.235,5.066,2.125,1.019,-15.759,11.757,5.706,2.786,2.834,2.836
184,ESP,LUR,Spain,Unemployment rate,17.24,16.238,16.313,18.353,22.64,24.118,22.9,22.08,20.61,18.605,15.64,13.857,10.54,11.45,11.485,10.965,9.153,8.453,8.233,11.245,17.855,19.858,21.39,24.788,26.095,24.443,22.058,19.635,17.225,15.255,14.105,16.805,16.791,15.659,14.883,14.373,14.247
184,ESP,LE,Spain,Employment,13.066,13.394,13.499,13.257,12.71,12.621,12.936,13.152,13.626,14.235,14.888,15.645,16.291,16.79,17.476,18.142,19.207,19.939,20.58,20.47,19.107,18.724,18.421,17.633,17.139,17.344,17.866,18.342,18.825,19.328,19.779,18.814,19.001,n/a,n/a,n/a,n/a
184,ESP,LP,Spain,Population,39.048,39.117,39.221,39.35,39.473,39.579,39.672,39.764,39.869,40.008,40.215,40.554,40.766,41.424,42.196,42.859,43.663,44.361,45.236,45.983,46.368,46.562,46.736,46.766,46.593,46.455,46.41,46.399,46.408,46.449,46.486,46.492,46.535,46.735,46.927,47.107,47.276
184,ESP,GGR,Spain,General government revenue,108.983,121.694,136.635,153.192,158.802,164.643,171.852,180.938,195.317,213.065,230.469,245.833,266.085,287.233,304.862,332.795,368.278,407.149,442.491,409.092,373.779,391.622,387.37,390.992,395.858,404.594,417.176,424.78,443.531,471.002,486.754,421.595,478.144,505.536,528.915,550.536,545.425
184,ESP,GGR_NGDP,Spain,General government revenue,38.202,38.263,39.14,40.753,40.533,39.639,38.428,38.184,38.759,39.494,39.74,37.946,37.958,38.321,38,38.722,39.713,40.56,41.141,36.87,34.955,36.508,36.415,37.92,38.796,39.199,38.714,38.137,38.174,39.179,39.086,38.634,40.526,40.454,40.286,40.134,38.523
184,ESP,GGX,Spain,General government total expenditure,117.759,134.46,153.086,169.69,186.583,191.639,203.119,209.619,215.345,227.659,237.851,253.353,269.274,289.607,307.871,333.613,356.857,385.827,422.204,459.823,494.355,493.815,490.976,501.688,467.649,465.65,472.962,472.733,478.669,501.497,521.949,575.375,566.778,578.528,591.049,604.432,607.337
184,ESP,GGX_NGDP,Spain,General government total expenditure,41.278,42.277,43.853,45.142,47.624,46.138,45.42,44.237,42.734,42.199,41.013,39.107,38.413,38.637,38.375,38.818,38.481,38.436,39.255,41.443,46.231,46.034,46.155,48.656,45.832,45.114,43.891,42.442,41.198,41.715,41.912,52.727,48.038,46.295,45.018,44.063,42.896
184,ESP,GGXCNL,Spain,General government net lending/borrowing,-8.776,-12.767,-16.451,-16.499,-27.781,-26.995,-31.267,-28.681,-20.028,-14.594,-7.382,-7.52,-3.189,-2.374,-3.009,-0.818,11.421,21.322,20.287,-50.731,-120.576,-102.193,-103.606,-110.696,-71.791,-61.056,-55.786,-47.953,-35.138,-30.495,-35.195,-153.78,-88.634,-72.992,-62.134,-53.896,-61.912
184,ESP,GGXCNL_NGDP,Spain,General government net lending/borrowing,-3.076,-4.014,-4.713,-4.389,-7.091,-6.499,-6.992,-6.053,-3.974,-2.705,-1.273,-1.161,-0.455,-0.317,-0.375,-0.095,1.232,2.124,1.886,-4.572,-11.276,-9.527,-9.74,-10.736,-7.036,-5.915,-5.177,-4.305,-3.024,-2.537,-2.826,-14.092,-7.512,-5.841,-4.733,-3.929,-4.373
184,ESP,GGSB,Spain,General government structural balance,-17.614,-19.679,-23.482,-19.077,-19.684,-21.657,-17.938,-11.197,-6.207,-9.338,-5.844,-9.244,-8.433,-7.903,-9.675,-9.982,-3.095,-0.79,-7.736,-70.337,-108.3,-85.953,-75.671,-31.466,-20.305,-14.465,-25.324,-29.792,-29.141,-28.237,-38.704,-88.343,-51.399,-54.239,-56.841,-58.463,-66.21
184,ESP,GGSB_NPGDP,Spain,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,-3.667,-2.159,-1.14,-1.627,-0.966,-1.434,-1.22,-1.069,-1.224,-1.184,-0.343,-0.082,-0.754,-6.547,-9.913,-7.777,-6.811,-2.827,-1.816,-1.295,-2.242,-2.606,-2.486,-2.353,-3.128,-7.283,-4.126,-4.231,-4.299,-4.284,-4.697
184,ESP,GGXONLB,Spain,General government primary net lending/borrowing,-0.998,-3.533,-5.586,-2.579,-10.272,-9.76,-10.968,-6.612,1.122,5.61,11.041,10.662,14.262,14.59,13.145,14.242,25.204,33.919,31.827,-39.22,-106.476,-85.819,-82.691,-84.447,-41.938,-30.7,-27.639,-20.823,-8.613,-3.753,-9.416,-127.788,-60.031,-42.783,-31.29,-22.646,-29.407
184,ESP,GGXONLB_NGDP,Spain,General government primary net lending/borrowing,-0.35,-1.111,-1.6,-0.686,-2.622,-2.35,-2.453,-1.395,0.223,1.04,1.904,1.646,2.035,1.946,1.638,1.657,2.718,3.379,2.959,-3.535,-9.957,-8,-7.773,-8.19,-4.11,-2.974,-2.565,-1.869,-0.741,-0.312,-0.756,-11.71,-5.088,-3.424,-2.383,-1.651,-2.077
184,ESP,GGXWDN,Spain,General government net debt,81.511,93.36,107.222,125.017,149.479,181.678,246.779,279.008,295.95,303.149,305.1,306.164,311.648,307.546,309.302,308.397,295.118,268.976,241.388,282.091,391.378,493.357,599.805,739.91,824.831,879.377,915.222,958.695,981.783,994.378,"1,012.88","1,166.66","1,255.30","1,328.29","1,390.42","1,444.32","1,506.23"
184,ESP,GGXWDN_NGDP,Spain,General government net debt,28.572,29.355,30.715,33.258,38.153,43.74,55.183,58.88,58.729,56.191,52.609,47.258,44.458,41.031,38.554,35.884,31.824,26.795,22.443,25.424,36.601,45.992,56.385,71.759,80.838,85.198,84.932,86.071,84.5,82.714,81.334,106.912,106.395,106.293,105.904,105.291,106.384
184,ESP,GGXWDG,Spain,General government gross debt,117.061,135.2,150.409,170.738,220.028,243.746,283.457,319.976,333.627,346.417,362.223,374.557,378.883,384.145,382.775,389.888,393.479,392.132,384.662,440.621,569.535,649.153,743.043,889.909,977.312,"1,039.39","1,070.08","1,104.55","1,145.10","1,173.35","1,188.86","1,342.64","1,431.28","1,504.27","1,566.40","1,620.30","1,682.21"
184,ESP,GGXWDG_NGDP,Spain,General government gross debt,41.033,42.51,43.086,45.421,56.16,58.683,63.384,67.526,66.206,64.212,62.459,57.815,54.05,51.25,47.712,45.366,42.43,39.064,35.765,39.712,53.261,60.515,69.85,86.307,95.782,100.7,99.303,99.166,98.556,97.601,95.466,123.038,121.31,120.375,119.308,118.12,118.813
184,ESP,NGDP_FY,Spain,"Gross domestic product corresponding to fiscal year, current prices",285.281,318.044,349.091,375.9,391.787,415.358,447.205,473.855,503.921,539.493,579.942,647.851,700.993,749.552,802.266,859.437,927.357,"1,003.82","1,075.54","1,109.54","1,069.32","1,072.71","1,063.76","1,031.10","1,020.35","1,032.16","1,077.59","1,113.84","1,161.88","1,202.19","1,245.33","1,091.24","1,179.85","1,249.65","1,312.90","1,371.74","1,415.85"
184,ESP,BCA,Spain,Current account balance,-11.508,-18.054,-20.055,-21.424,-10.509,-11.496,-7.68,-5.5,-4.286,-10.421,-20.587,-25.801,-27.47,-26.417,-35.229,-58.579,-83.74,-111.57,-139.047,-145.274,-60.907,-52.028,-40.321,1.139,27.624,23.307,24.223,39.14,35.105,27.512,27.489,6.72,13.446,19.762,32.862,38.948,32.216
184,ESP,BCA_NGDPD,Spain,Current account balance,-2.789,-3.37,-3.479,-3.4,-1.985,-2.164,-1.251,-0.859,-0.727,-1.685,-3.237,-4.31,-4.375,-3.73,-3.883,-5.482,-7.254,-8.851,-9.432,-8.903,-4.088,-3.656,-2.724,0.086,2.038,1.699,2.026,3.176,2.675,1.937,1.972,0.539,0.927,1.273,2.005,2.271,1.818
524,LKA,NGDP_R,Sri Lanka,"Gross domestic product, constant prices","2,047.53","2,173.94","2,409.17","2,333.64","2,508.12","2,709.66","2,873.63","3,223.12","3,554.82","3,496.31","3,596.98","3,899.76","3,823.79","3,966.29","4,201.90","4,430.70","4,707.26","5,068.22","5,412.70","5,734.76","5,937.70","6,413.67","6,952.72","7,588.52","7,846.20","8,235.43","8,647.83","9,035.83","9,359.15","9,668.60","9,889.38","9,439.02","9,936.30","10,429.23","10,913.88","11,422.16","11,968.69"
524,LKA,NGDP_RPCH,Sri Lanka,"Gross domestic product, constant prices",2.25,6.174,10.821,-3.135,7.477,8.036,6.051,12.162,10.291,-1.646,2.879,8.418,-1.948,3.727,5.94,5.445,6.242,7.668,6.797,5.95,3.539,8.016,8.405,9.145,3.396,4.961,5.008,4.487,3.578,3.306,2.283,-4.554,5.268,4.961,4.647,4.657,4.785
524,LKA,NGDP,Sri Lanka,"Gross domestic product, current prices",298.147,380.875,440.721,503.381,591.304,685.425,790.4,909.185,"1,053.76","1,204.93","1,309.06","1,488.59","1,665.85","1,872.38","2,085.74","2,392.88","2,807.11","3,363.20","4,095.66","5,047.85","5,533.80","6,413.67","7,219.11","8,732.46","9,592.13","10,361.15","10,950.62","11,996.08","13,328.10","14,366.11","15,016.14","15,005.94","16,538.93","18,227.38","20,018.60","21,998.45","24,203.59"
